Date,Open,High,Low,Close,Volume,Adj Close
2013-02-05,7.05,7.23,6.95,7.09,136900,7.09
2013-02-04,7.32,7.38,6.99,7.01,124200,7.01
2013-02-01,7.27,7.43,7.23,7.33,216100,7.33
2013-01-31,7.32,7.47,7.26,7.34,489200,7.34
2013-01-30,7.35,7.43,7.24,7.35,205200,7.35
2013-01-29,7.45,7.45,7.12,7.40,234000,7.40
2013-01-28,7.21,7.82,7.21,7.46,674800,7.46
2013-01-25,6.87,7.15,6.83,7.14,289800,7.14
2013-01-24,6.81,6.94,6.75,6.83,237200,6.83
2013-01-23,6.89,7.10,6.66,6.78,297600,6.78
2013-01-22,6.73,7.18,6.64,6.85,812600,6.85
2013-01-18,6.11,6.55,6.02,6.52,356900,6.52
2013-01-17,5.99,6.23,5.80,6.08,529900,6.08
2013-01-16,5.67,5.99,5.67,5.87,305000,5.87
2013-01-15,5.71,5.71,5.53,5.62,509700,5.62
2013-01-14,5.67,5.90,5.55,5.72,335100,5.72
2013-01-11,6.00,6.00,5.70,5.70,542100,5.70
2013-01-10,5.69,6.00,5.61,5.98,267300,5.98
2013-01-09,5.66,5.74,5.46,5.69,99600,5.69
2013-01-08,5.63,5.73,5.48,5.63,351800,5.63
2013-01-07,5.75,5.94,5.50,5.57,432000,5.57
2013-01-04,5.19,5.49,5.11,5.41,92000,5.41
2013-01-03,4.86,5.15,4.63,5.14,138000,5.14
2013-01-02,4.66,4.95,4.60,4.84,146500,4.84
2012-12-31,4.80,5.00,4.47,4.51,220200,4.51
2012-12-28,4.72,4.91,4.54,4.75,46200,4.75
2012-12-27,4.67,4.85,4.58,4.72,64300,4.72
2012-12-26,4.88,4.88,4.55,4.62,41600,4.62
2012-12-24,4.90,4.90,4.81,4.85,21000,4.85
2012-12-21,4.97,4.99,4.50,4.81,95800,4.81
2012-12-20,4.86,4.95,4.58,4.95,70600,4.95
2012-12-19,4.90,4.99,4.52,4.79,95600,4.79
2012-12-18,4.50,4.91,4.50,4.88,40900,4.88
2012-12-17,4.60,4.60,4.45,4.50,67200,4.50
2012-12-14,4.56,4.65,4.55,4.59,15900,4.59
2012-12-13,4.62,4.65,4.51,4.58,18200,4.58
2012-12-12,4.76,4.76,4.59,4.63,31400,4.63
2012-12-11,4.53,4.71,4.40,4.71,40200,4.71
2012-12-10,4.41,4.49,4.36,4.46,39700,4.46
2012-12-07,4.49,4.51,4.35,4.36,30700,4.36
2012-12-06,4.44,4.62,4.36,4.46,18000,4.46
2012-12-05,4.67,4.71,4.44,4.46,42200,4.46
2012-12-04,4.58,4.70,4.56,4.64,27700,4.64
2012-12-03,4.75,4.75,4.53,4.56,31600,4.56
2012-11-30,4.86,4.86,4.50,4.73,35300,4.73
2012-11-29,4.90,4.92,4.73,4.84,91100,4.84
2012-11-28,4.90,4.90,4.72,4.85,126000,4.85
2012-11-27,4.88,4.97,4.76,4.88,37100,4.88
2012-11-26,5.11,5.11,4.76,4.90,37700,4.90
2012-11-23,4.55,5.79,4.55,5.10,33600,5.10
2012-11-21,4.53,4.65,4.42,4.53,13100,4.53
2012-11-20,4.49,4.55,4.34,4.54,29200,4.54
2012-11-19,4.60,4.60,4.34,4.51,72400,4.51
2012-11-16,4.47,4.55,4.26,4.51,42400,4.51
2012-11-15,4.68,4.68,4.25,4.50,68500,4.50
2012-11-14,4.98,5.05,4.65,4.66,34700,4.66
2012-11-13,4.96,5.40,4.00,4.87,278000,4.87
2012-11-12,5.01,5.12,4.97,4.97,16100,4.97
2012-11-09,4.98,5.10,4.98,4.99,34600,4.99
2012-11-08,4.98,5.15,4.96,4.97,51200,4.97
2012-11-07,5.04,5.04,4.96,4.97,70100,4.97
2012-11-06,5.14,5.15,5.00,5.10,38100,5.10
2012-11-05,5.06,5.20,5.00,5.11,39100,5.11
2012-11-02,5.23,5.30,5.03,5.05,37900,5.05
2012-11-01,5.32,5.47,5.18,5.19,87400,5.19
2012-10-31,5.32,5.33,5.16,5.30,35700,5.30
2012-10-26,5.49,5.49,5.22,5.30,48200,5.30
2012-10-25,5.39,5.56,5.33,5.47,14900,5.47
2012-10-24,5.39,5.56,5.30,5.38,24000,5.38
2012-10-23,5.37,5.44,5.26,5.39,24400,5.39
2012-10-22,5.33,5.45,5.30,5.40,35600,5.40
2012-10-19,5.45,5.70,5.35,5.36,64200,5.36
2012-10-18,5.70,5.70,5.41,5.50,75400,5.50
2012-10-17,5.72,5.77,5.55,5.69,41900,5.69
2012-10-16,5.82,5.82,5.62,5.72,22800,5.72
2012-10-15,5.71,5.85,5.65,5.80,20800,5.80
2012-10-12,5.88,5.95,5.68,5.73,37800,5.73
2012-10-11,5.77,5.88,5.70,5.86,37400,5.86
2012-10-10,5.62,5.76,5.60,5.69,29700,5.69
2012-10-09,6.00,6.00,5.54,5.58,40900,5.58
2012-10-08,5.89,6.00,5.85,5.97,29900,5.97
2012-10-05,5.72,5.92,5.66,5.89,99800,5.89
2012-10-04,5.55,5.76,5.43,5.74,43500,5.74
2012-10-03,5.69,5.78,5.51,5.52,76600,5.52
2012-10-02,5.68,5.79,5.47,5.67,82100,5.67
2012-10-01,5.21,5.70,5.21,5.69,99500,5.69
2012-09-28,5.50,5.52,5.17,5.20,131500,5.20
2012-09-27,5.56,5.62,5.50,5.54,69500,5.54
2012-09-26,5.59,5.72,5.55,5.59,24500,5.59
2012-09-25,5.80,5.80,5.55,5.57,86200,5.57
2012-09-24,5.85,5.93,5.71,5.76,65500,5.76
2012-09-21,5.94,5.95,5.72,5.85,139800,5.85
2012-09-20,5.80,5.90,5.77,5.82,32100,5.82
2012-09-19,6.05,6.05,5.80,5.83,71500,5.83
2012-09-18,6.00,6.00,5.80,5.97,65800,5.97
2012-09-17,6.02,6.09,5.79,5.99,74100,5.99
2012-09-14,6.09,6.12,5.95,6.02,76000,6.02
2012-09-13,5.92,6.06,5.75,6.02,146800,6.02
2012-09-12,5.98,5.99,5.81,5.90,54200,5.90
2012-09-11,6.08,6.11,5.97,5.99,75900,5.99
2012-09-10,5.87,6.08,5.77,6.07,52400,6.07
2012-09-07,5.99,5.99,5.75,5.86,52500,5.86
2012-09-06,5.88,5.98,5.79,5.97,47000,5.97
2012-09-05,5.85,5.99,5.72,5.83,79900,5.83
2012-09-04,6.16,6.33,5.76,5.85,119100,5.85
2012-08-31,5.78,6.20,5.65,6.15,107800,6.15
2012-08-30,5.84,5.88,5.69,5.70,18500,5.70
2012-08-29,5.78,5.82,5.67,5.78,43700,5.78
2012-08-28,5.91,5.91,5.65,5.79,74900,5.79
2012-08-27,5.76,5.98,5.76,5.87,127800,5.87
2012-08-24,5.68,5.71,5.60,5.70,27700,5.70
2012-08-23,5.63,5.72,5.62,5.70,16400,5.70
2012-08-22,5.68,5.77,5.62,5.65,36100,5.65
2012-08-21,5.71,5.97,5.68,5.68,81100,5.68
2012-08-20,5.70,5.81,5.57,5.71,47200,5.71
2012-08-17,5.69,5.73,5.65,5.72,38900,5.72
2012-08-16,5.62,5.73,5.58,5.72,47200,5.72
2012-08-15,5.64,5.68,5.55,5.63,49900,5.63
2012-08-14,5.67,5.69,5.60,5.64,44500,5.64
2012-08-13,5.61,5.66,5.57,5.62,36100,5.62
2012-08-10,5.64,5.67,5.57,5.58,69300,5.58
2012-08-09,5.62,5.71,5.59,5.64,77700,5.64
2012-08-08,5.75,5.89,5.57,5.60,70200,5.60
2012-08-07,5.50,5.89,5.25,5.80,102900,5.80
2012-08-06,5.81,5.93,5.69,5.72,33900,5.72
2012-08-03,5.66,5.99,5.51,5.80,123200,5.80
2012-08-02,5.79,5.98,5.50,5.62,138600,5.62
2012-08-01,6.01,6.33,5.69,5.78,112000,5.78
2012-07-31,5.99,6.07,5.80,5.94,379800,5.94
2012-07-30,6.35,6.35,5.94,5.97,121800,5.97
2012-07-27,5.90,6.42,5.80,6.38,199800,6.38
2012-07-26,6.07,6.10,5.78,5.90,107700,5.90
2012-07-25,5.84,6.05,5.71,6.01,79000,6.01
2012-07-24,5.91,5.91,5.66,5.82,107500,5.82
2012-07-23,5.69,6.02,5.50,5.86,52600,5.86
2012-07-20,5.93,5.93,5.67,5.73,92000,5.73
2012-07-19,6.03,6.09,5.92,5.97,89500,5.97
2012-07-18,5.89,6.04,5.75,6.03,81700,6.03
2012-07-17,6.04,6.04,5.75,5.92,120800,5.92
2012-07-16,6.13,6.19,5.91,5.97,93100,5.97
2012-07-13,5.99,6.16,5.87,6.06,145800,6.06
2012-07-12,6.11,6.11,5.86,5.95,104300,5.95
2012-07-11,6.32,6.33,5.95,6.11,101900,6.11
2012-07-10,6.40,6.55,6.03,6.28,246000,6.28
2012-07-09,6.90,6.90,6.10,6.27,573800,6.27
2012-07-06,7.02,7.02,6.45,6.92,567300,6.92
2012-07-05,6.09,6.96,5.94,6.90,705600,6.90
2012-07-03,5.37,5.80,5.25,5.75,197500,5.75
2012-07-02,5.02,5.42,4.82,5.34,168500,5.34
2012-06-29,5.02,5.06,4.91,5.05,72200,5.05
2012-06-28,4.92,5.00,4.80,4.93,108600,4.93
2012-06-27,5.06,5.15,4.72,4.97,269600,4.97
2012-06-26,5.41,5.41,5.02,5.09,139800,5.09
2012-06-25,5.20,5.41,5.11,5.36,86700,5.36
2012-06-22,5.50,5.57,5.15,5.30,2764800,5.30
2012-06-21,5.60,6.00,5.22,5.36,245900,5.36
2012-06-20,5.62,5.70,5.21,5.60,118800,5.60
2012-06-19,5.47,5.94,5.43,5.59,146500,5.59
2012-06-18,5.44,5.85,5.35,5.41,126700,5.41
2012-06-15,5.87,5.93,5.40,5.54,73400,5.54
2012-06-14,5.59,5.95,5.55,5.90,59700,5.90
2012-06-13,5.55,5.71,5.25,5.63,68100,5.63
2012-06-12,6.19,6.19,5.54,5.61,178500,5.61
2012-06-11,6.74,6.74,6.00,6.01,39900,6.01
2012-06-08,6.73,6.95,6.22,6.77,57900,6.77
2012-06-07,6.08,6.86,5.58,6.65,24900,6.65
2012-06-06,5.79,6.15,5.75,5.99,57600,5.99
2012-06-05,5.95,5.95,5.60,5.76,57200,5.76
2012-06-04,5.80,5.96,5.56,5.87,121600,5.87
2012-06-01,5.98,6.15,5.75,6.00,29800,6.00
2012-05-31,6.13,6.29,5.92,6.05,43700,6.05
2012-05-30,6.08,6.35,5.91,6.08,47300,6.08
2012-05-29,6.46,6.56,6.04,6.35,34300,6.35
2012-05-25,6.27,6.54,6.15,6.53,21100,6.53
2012-05-24,6.66,6.70,6.11,6.31,60000,6.31
2012-05-23,6.15,6.70,5.89,6.67,60100,6.67
2012-05-22,6.04,6.48,6.04,6.24,74400,6.24
2012-05-21,6.42,6.42,5.72,6.08,78400,6.08
2012-05-18,6.73,7.11,6.27,6.42,58000,6.42
2012-05-17,6.87,6.87,6.50,6.73,26400,6.73
2012-05-16,7.21,7.38,6.67,6.84,77000,6.84
2012-05-15,7.22,7.41,7.02,7.15,82700,7.15
2012-05-14,7.41,7.49,6.59,7.39,113000,7.39
2012-05-11,6.82,7.36,6.40,7.36,49800,7.36
2012-05-10,7.39,7.55,6.78,6.83,102000,6.83
2012-05-09,6.21,7.00,6.21,6.92,65800,6.92
2012-05-08,6.09,6.50,6.08,6.32,54900,6.32
2012-05-07,6.20,6.45,6.00,6.18,46500,6.18
2012-05-04,6.60,6.70,5.80,6.19,111000,6.19
2012-05-03,6.50,6.85,6.45,6.69,72700,6.69
2012-05-02,6.21,6.50,6.15,6.48,91000,6.48
2012-05-01,7.12,7.12,6.47,6.50,138000,6.50
2012-04-30,6.82,6.87,6.46,6.63,74300,6.63
2012-04-27,6.80,7.00,6.71,6.87,42200,6.87
2012-04-26,6.98,6.98,6.65,6.81,65800,6.81
2012-04-25,7.21,7.21,6.80,7.01,68500,7.01
2012-04-24,7.91,7.91,6.78,7.07,173500,7.07
2012-04-23,7.64,7.79,7.38,7.79,67200,7.79
2012-04-20,7.92,7.93,7.66,7.74,25500,7.74
2012-04-19,7.76,7.97,7.70,7.84,53700,7.84
2012-04-18,8.00,8.09,7.60,7.72,73800,7.72
2012-04-17,7.95,8.05,7.79,8.00,76400,8.00
2012-04-16,8.49,8.56,7.76,7.97,111100,7.97
2012-04-13,7.59,9.12,7.54,8.49,248900,8.49
2012-04-12,7.61,7.73,7.40,7.57,77100,7.57
2012-04-11,7.52,7.65,7.32,7.62,42900,7.62
2012-04-10,7.89,7.99,7.40,7.44,48200,7.44
2012-04-09,7.91,8.04,7.73,7.86,30600,7.86
2012-04-05,7.78,8.18,7.78,8.00,75800,8.00
2012-04-04,8.11,8.36,7.65,7.78,88800,7.78
2012-04-03,8.88,9.03,8.11,8.19,66300,8.19
2012-04-02,8.68,9.10,8.31,8.50,134600,8.50
2012-03-30,8.70,9.00,8.40,8.46,58100,8.46
2012-03-29,8.75,8.82,8.18,8.64,100300,8.64
2012-03-28,8.75,9.00,8.75,8.90,45600,8.90
2012-03-27,9.00,9.10,8.82,9.00,145400,9.00
2012-03-26,9.05,9.10,8.75,9.00,69300,9.00
2012-03-23,9.18,9.18,8.80,9.04,57700,9.04
2012-03-22,9.60,10.00,8.91,9.10,157100,9.10
2012-03-21,8.70,9.88,8.56,9.52,151500,9.52
2012-03-20,8.93,8.99,8.50,8.62,122100,8.62
2012-03-19,9.00,9.00,8.58,9.00,56800,9.00
2012-03-16,8.31,9.45,8.18,8.96,355100,8.96
2012-03-15,7.73,8.47,7.53,8.21,128500,8.21
2012-03-14,7.51,7.75,7.38,7.75,97600,7.75
2012-03-13,7.45,7.53,7.25,7.50,50700,7.50
2012-03-12,7.44,7.47,7.35,7.47,87000,7.47
2012-03-09,7.40,7.49,7.28,7.49,110600,7.49
2012-03-08,7.28,7.50,7.13,7.40,89400,7.40
2012-03-07,7.55,7.55,7.38,7.45,60900,7.45
2012-03-06,7.27,7.79,7.20,7.30,104400,7.30
2012-03-05,7.90,7.90,7.43,7.60,104800,7.60
2012-03-02,7.75,8.00,7.70,8.00,73800,8.00
2012-03-01,7.66,7.75,7.59,7.73,171800,7.73
2012-02-29,7.60,7.65,7.25,7.62,144900,7.62
2012-02-28,7.62,7.68,7.51,7.55,51500,7.55
2012-02-27,7.70,8.00,7.50,7.61,107700,7.61
2012-02-24,7.00,7.85,6.99,7.50,417300,7.50
2012-02-23,6.92,7.00,6.74,6.90,44700,6.90
2012-02-22,6.90,7.00,6.64,6.85,29800,6.85
2012-02-21,6.67,6.89,6.53,6.78,32800,6.78
2012-02-17,6.61,6.70,6.50,6.70,30600,6.70
2012-02-16,6.67,6.74,6.50,6.50,33300,6.50
2012-02-15,6.75,6.94,6.35,6.60,69600,6.60
2012-02-14,6.30,6.80,6.30,6.65,69700,6.65
2012-02-13,6.25,6.50,6.25,6.29,26800,6.29
2012-02-10,7.00,7.00,6.25,6.25,69800,6.25
2012-02-09,7.00,7.00,6.28,6.28,12700,6.28
2012-02-08,6.15,6.45,6.00,6.40,10800,6.40
2012-02-07,6.26,6.37,6.10,6.10,19800,6.10
2012-02-06,6.27,6.38,6.20,6.37,28800,6.37
2012-02-03,6.33,6.50,6.27,6.27,18900,6.27
2012-02-02,6.60,6.75,6.20,6.32,42000,6.32
2012-02-01,6.55,6.99,6.55,6.56,31400,6.56
2012-01-31,6.38,6.95,6.33,6.33,52700,6.33
2012-01-30,6.37,6.55,6.37,6.37,33400,6.37
2012-01-27,6.55,6.62,6.20,6.50,19600,6.50
2012-01-26,6.49,6.85,6.30,6.55,35800,6.55
2012-01-25,6.50,6.50,6.15,6.49,16200,6.49
2012-01-24,6.53,6.54,5.96,5.96,103900,5.96
2012-01-23,6.65,7.19,6.35,6.57,81900,6.57
2012-01-20,5.70,7.00,5.66,6.69,206300,6.69
2012-01-19,5.00,5.73,5.00,5.65,77500,5.65
2012-01-18,5.39,5.98,5.39,5.95,15300,5.95
2012-01-17,5.07,5.70,5.07,5.40,16700,5.40
2012-01-13,5.18,6.00,5.00,5.10,43900,5.10
2012-01-12,5.20,5.25,4.95,5.00,37800,5.00
2012-01-11,5.48,5.50,5.10,5.21,20600,5.21
2012-01-10,5.84,6.00,5.25,5.25,14900,5.25
2012-01-09,5.80,6.00,5.75,5.75,8400,5.75
2012-01-06,6.00,6.00,5.99,6.00,2400,6.00
2012-01-05,6.01,6.27,5.92,6.27,8000,6.27
2012-01-04,6.30,6.36,6.22,6.22,8800,6.22
2012-01-03,6.25,6.25,6.00,6.10,11900,6.10
2011-12-30,6.49,6.50,6.26,6.50,10500,6.50
2011-12-29,6.00,6.25,5.99,6.00,46600,6.00
2011-12-28,6.31,6.31,6.30,6.30,3600,6.30
2011-12-27,6.60,6.60,6.45,6.45,3500,6.45
2011-12-23,6.00,6.55,6.00,6.37,8000,6.37
2011-12-22,7.00,7.00,6.11,6.11,23100,6.11
2011-12-21,6.90,6.95,6.05,6.35,29300,6.35
2011-12-20,5.98,6.50,5.98,6.50,222800,6.50
2011-12-19,6.50,6.50,5.57,6.00,69800,6.00
2011-12-16,6.70,6.70,6.10,6.50,68600,6.50
2011-12-15,6.50,6.55,5.00,6.50,18700,6.50
2011-12-14,7.00,7.05,6.99,6.99,4900,6.99
2011-12-13,7.00,7.20,7.00,7.00,27300,7.00
2011-12-12,7.20,7.50,7.20,7.20,3800,7.20
2011-12-09,7.10,7.50,7.00,7.20,21000,7.20
2011-12-08,7.30,7.30,7.00,7.00,10000,7.00
2011-12-07,8.00,8.00,7.25,7.25,21800,7.25
2011-12-06,8.50,8.50,8.00,8.00,10000,8.00
2011-12-05,8.75,8.75,8.75,8.75,1000,8.75
2011-12-02,9.50,9.50,9.50,9.50,700,9.50
2011-12-01,9.50,9.50,9.50,9.50,300,9.50
2011-11-30,10.00,10.00,9.50,9.50,200,9.50
2011-11-29,9.00,9.00,8.50,8.50,700,8.50
2011-11-28,10.00,10.00,10.00,10.00,500,10.00
2011-11-25,8.01,8.01,8.01,8.01,1300,8.01
2011-11-23,9.00,10.00,8.36,10.00,2000,10.00
2011-11-22,10.00,10.00,10.00,10.00,500,10.00
2011-11-21,10.00,10.00,10.00,10.00,000,10.00
2011-11-18,10.00,10.00,10.00,10.00,300,10.00
2011-11-17,8.00,11.00,8.00,11.00,2000,11.00
