Date,Open,High,Low,Close,Volume,Adj Close
2011-03-21,3.39,3.39,3.20,3.21,53800,3.21
2011-03-18,3.36,3.36,3.25,3.27,36100,3.27
2011-03-17,3.37,3.40,3.31,3.34,27500,3.34
2011-03-16,3.45,3.45,3.35,3.36,31900,3.36
2011-03-15,3.41,3.44,3.33,3.41,28500,3.41
2011-03-14,3.40,3.48,3.40,3.42,25100,3.42
2011-03-11,3.46,3.49,3.25,3.38,63000,3.38
2011-03-10,3.71,3.79,3.45,3.46,94000,3.46
2011-03-09,3.85,3.85,3.75,3.75,49100,3.75
2011-03-08,3.86,3.90,3.85,3.85,24500,3.85
2011-03-07,3.85,3.90,3.85,3.87,42800,3.87
2011-03-04,3.91,3.91,3.80,3.86,27300,3.86
2011-03-03,3.99,3.99,3.84,3.88,28700,3.88
2011-03-02,3.97,4.04,3.84,3.84,31800,3.84
2011-03-01,4.01,4.01,3.86,3.86,29500,3.86
2011-02-28,3.95,4.06,3.91,4.00,72300,4.00
2011-02-25,3.82,3.89,3.76,3.89,29000,3.89
2011-02-24,3.75,3.83,3.75,3.80,19800,3.80
2011-02-23,3.73,3.74,3.70,3.72,44100,3.72
2011-02-22,3.84,3.84,3.74,3.75,31800,3.75
2011-02-18,3.90,3.90,3.80,3.85,49700,3.85
2011-02-17,3.85,3.87,3.82,3.85,27200,3.85
2011-02-16,3.80,3.89,3.78,3.84,72000,3.84
2011-02-15,3.75,3.77,3.72,3.74,45400,3.74
2011-02-14,3.83,3.83,3.71,3.71,49000,3.71
2011-02-11,3.90,3.90,3.42,3.70,149300,3.70
2011-02-10,3.75,3.75,3.54,3.57,40600,3.57
2011-02-09,3.80,3.80,3.70,3.75,20400,3.75
2011-02-08,3.69,3.88,3.69,3.78,66200,3.78
2011-02-07,3.56,3.75,3.56,3.65,41700,3.65
2011-02-04,3.64,3.65,3.50,3.60,41900,3.60
2011-02-03,3.52,3.63,3.51,3.55,58200,3.55
2011-02-02,3.50,3.54,3.40,3.48,36700,3.48
2011-02-01,3.54,3.54,3.40,3.45,15200,3.45
2011-01-31,3.34,3.52,3.34,3.47,59300,3.47
2011-01-28,3.48,3.48,3.32,3.34,29700,3.34
2011-01-27,3.50,3.50,3.40,3.43,47200,3.43
2011-01-26,3.59,3.59,3.51,3.53,30700,3.53
2011-01-25,3.58,3.59,3.52,3.59,28100,3.59
2011-01-24,3.48,3.56,3.46,3.56,21200,3.56
2011-01-21,3.32,3.62,3.32,3.42,61500,3.42
2011-01-20,3.49,3.51,3.42,3.44,47100,3.44
2011-01-19,3.70,3.70,3.50,3.54,43600,3.54
2011-01-18,3.85,3.89,3.67,3.70,61100,3.70
