Date,Open,High,Low,Close,Volume,Adj Close
2013-05-29,15399.94,15419.64,15188.26,15302.80,3587140000,15302.80
2013-05-28,15307.33,15552.39,15307.33,15409.39,3457400000,15409.39
2013-05-24,15290.74,15350.91,15163.64,15303.10,2758080000,15303.10
2013-05-23,15300.57,15378.16,15127.03,15294.50,3945510000,15294.50
2013-05-22,15387.12,15562.46,15243.84,15307.17,4361020000,15307.17
2013-05-21,15334.97,15481.57,15271.70,15387.58,3513560000,15387.58
2013-05-20,15348.33,15422.60,15257.59,15335.28,3275080000,15335.28
2013-05-17,15234.75,15408.00,15183.26,15354.40,3440710000,15354.40
2013-05-16,15273.92,15355.38,15169.75,15233.22,3513130000,15233.22
2013-05-15,15211.87,15325.49,15129.80,15275.69,3657440000,15275.69
2013-05-14,15092.15,15247.00,15054.22,15215.25,3457790000,15215.25
2013-05-13,15113.42,15159.76,15007.61,15091.68,2910600000,15091.68
2013-05-10,15082.62,15162.84,15000.88,15118.49,3086470000,15118.49
2013-05-09,15105.12,15144.83,15046.87,15082.62,3457400000,15082.62
2013-05-08,15056.20,15146.59,14957.80,15105.12,3554700000,15105.12
2013-05-07,14968.89,15100.89,14928.16,15056.20,3309580000,15056.20
2013-05-06,14973.96,15056.28,14882.13,14968.89,3062240000,14968.89
2013-05-03,14838.34,15066.80,14838.34,14973.96,3603910000,14973.96
2013-05-02,14700.95,14880.46,14682.13,14831.58,3366950000,14831.58
2013-05-01,14839.80,14871.51,14650.68,14700.95,3530320000,14700.95
2013-04-30,14818.75,14912.14,14686.52,14839.80,3745070000,14839.80
2013-04-29,14712.55,14881.18,14674.61,14818.75,2891200000,14818.75
2013-04-26,14700.80,14791.59,14618.70,14712.55,3198620000,14712.55
2013-04-25,14676.30,14822.36,14599.63,14700.80,3908580000,14700.80
2013-04-24,14719.46,14815.26,14600.96,14676.30,3598240000,14676.30
2013-04-23,14567.17,14807.72,14507.16,14719.46,3565150000,14719.46
2013-04-22,14552.66,14654.66,14426.77,14567.17,2979880000,14567.17
2013-04-19,14537.14,14649.13,14393.03,14547.51,3569870000,14547.51
2013-04-18,14618.59,14705.14,14428.55,14537.14,3890800000,14537.14
2013-04-17,14756.78,14756.78,14522.87,14618.59,4250310000,14618.59
2013-04-16,14607.57,14817.18,14600.39,14756.78,3654700000,14756.78
2013-04-15,14865.06,14878.81,14587.14,14599.20,4660130000,14599.20
2013-04-12,14802.54,14911.13,14740.15,14865.06,3206290000,14865.06
2013-04-11,14802.24,14932.68,14742.82,14865.14,3393950000,14865.14
2013-04-10,14673.46,14859.68,14673.46,14802.24,3453350000,14802.24
2013-04-09,14613.48,14746.02,14564.25,14673.46,3252780000,14673.46
2013-04-08,14565.25,14645.93,14450.21,14613.48,2887120000,14613.48
2013-04-05,14606.11,14606.11,14386.78,14565.25,3515410000,14565.25
2013-04-04,14550.35,14666.81,14500.09,14606.11,3350670000,14606.11
2013-04-03,14662.01,14726.14,14505.43,14550.35,4060610000,14550.35
2013-04-02,14572.85,14736.89,14546.90,14662.01,3312160000,14662.01
2013-04-01,14578.54,14663.32,14482.43,14572.85,2753110000,14572.85
2013-03-28,14526.16,14633.98,14470.69,14578.54,3304440000,14578.54
2013-03-27,14559.65,14577.35,14406.99,14526.16,2914210000,14526.16
2013-03-26,14447.75,14602.11,14447.75,14559.65,2869260000,14559.65
2013-03-25,14512.03,14594.74,14379.49,14447.75,3178170000,14447.75
2013-03-22,14421.49,14560.14,14414.46,14512.03,2948380000,14512.03
2013-03-21,14511.73,14523.40,14363.94,14421.49,3243270000,14421.49
2013-03-20,14455.82,14591.67,14455.82,14511.73,3349090000,14511.73
2013-03-19,14452.06,14553.04,14361.94,14455.82,3796210000,14455.82
2013-03-18,14514.11,14545.94,14365.20,14452.06,3164560000,14452.06
2013-03-15,14539.14,14585.67,14410.32,14514.11,5175850000,14514.11
2013-03-14,14455.28,14583.67,14424.58,14539.14,3459260000,14539.14
2013-03-13,14450.06,14509.50,14381.52,14455.28,3073830000,14455.28
2013-03-12,14447.29,14526.05,14365.15,14450.06,3274910000,14450.06
2013-03-11,14397.07,14475.40,14334.54,14447.29,3091080000,14447.29
2013-03-08,14329.49,14456.51,14307.15,14397.07,3652260000,14397.07
2013-03-07,14296.24,14397.00,14261.23,14329.49,3634710000,14329.49
2013-03-06,14253.77,14375.51,14219.37,14296.24,3676890000,14296.24
2013-03-05,14127.82,14327.84,14127.82,14253.77,3610690000,14253.77
2013-03-04,14089.66,14160.19,13980.83,14127.82,3414430000,14127.82
2013-03-01,14047.27,14129.99,13920.71,14089.66,3695610000,14089.66
2013-02-28,14075.37,14173.50,14003.07,14054.49,3912320000,14054.49
2013-02-27,13900.13,14113.56,13854.00,14075.37,3551850000,14075.37
2013-02-26,13784.17,13962.48,13784.17,13900.13,3975280000,13900.13
2013-02-25,14000.57,14114.95,13772.45,13784.17,4011050000,13784.17
2013-02-22,13880.62,14042.84,13866.51,14000.57,3419320000,14000.57
2013-02-21,13927.54,13965.94,13782.81,13880.62,4274600000,13880.62
2013-02-20,14035.67,14100.99,13893.56,13927.54,4240570000,13927.54
2013-02-19,13981.76,14102.06,13930.31,14035.67,3748910000,14035.67
2013-02-15,13973.54,14050.18,13881.60,13981.76,3838510000,13981.76
2013-02-14,13963.87,14030.56,13889.64,13973.39,3759740000,13973.39
2013-02-13,14018.70,14064.16,13921.61,13982.91,3385880000,13982.91
2013-02-12,13971.24,14064.40,13931.80,14018.70,3414370000,14018.70
2013-02-11,13991.97,14028.26,13899.93,13971.24,2684100000,13971.24
2013-02-08,13951.69,14056.27,13906.00,13992.97,2986150000,13992.97
2013-02-07,13986.52,14028.14,13824.96,13944.05,3614580000,13944.05
2013-02-06,13979.30,14030.59,13870.41,13986.52,3611570000,13986.52
2013-02-05,13880.08,14068.06,13880.08,13979.30,3618360000,13979.30
2013-02-04,14009.79,14009.79,13828.17,13880.08,3390000000,13880.08
2013-02-01,13860.58,14059.82,13860.58,14009.79,3836320000,14009.79
2013-01-31,13910.42,13973.23,13815.73,13860.58,3999880000,13860.58
2013-01-30,13954.42,14005.91,13865.74,13910.42,3726810000,13910.42
2013-01-29,13881.93,14013.65,13826.63,13954.42,3949640000,13954.42
2013-01-28,13895.98,13970.55,13819.75,13881.93,3388540000,13881.93
2013-01-25,13825.33,13939.52,13786.57,13895.98,3476290000,13895.98
2013-01-24,13779.33,13904.44,13746.77,13825.33,3699430000,13825.33
2013-01-23,13712.21,13863.33,13677.88,13779.33,3552010000,13779.33
2013-01-22,13649.70,13761.28,13574.55,13712.21,3570950000,13712.21
2013-01-18,13596.02,13672.89,13537.77,13649.70,3795740000,13649.70
2013-01-17,13511.23,13670.97,13491.54,13547.71,3706710000,13547.71
2013-01-16,13534.89,13559.54,13425.99,13511.23,3384080000,13511.23
2013-01-15,13507.32,13569.98,13405.55,13534.89,3135350000,13534.89
2013-01-14,13490.96,13545.68,13379.30,13507.32,3003010000,13507.32
2013-01-11,13471.45,13545.68,13379.30,13488.43,3340650000,13488.43
2013-01-10,13391.82,13509.08,13358.97,13471.22,4081840000,13471.22
2013-01-09,13329.92,13462.63,13309.57,13390.51,3674390000,13390.51
2013-01-08,13377.42,13417.47,13247.94,13328.85,3601600000,13328.85
2013-01-07,13436.13,13453.89,13293.80,13384.29,3304970000,13384.29
2013-01-04,13391.36,13479.36,13337.14,13435.21,3424290000,13435.21
2013-01-03,13415.09,13478.75,13293.39,13391.36,3829730000,13391.36
2013-01-02,13139.85,13450.41,13139.85,13412.55,4202600000,13412.55
2012-12-31,12938.19,13116.24,12857.05,13104.14,3204330000,13104.14
2012-12-28,13095.08,13095.08,12918.64,12938.11,2426680000,12938.11
2012-12-27,13115.89,13165.95,12951.99,13096.31,2830180000,13096.31
2012-12-26,13146.69,13208.89,13060.71,13114.59,2285030000,13114.59
2012-12-24,13190.15,13209.85,13094.89,13139.08,1248960000,13139.08
2012-12-21,13309.95,13309.95,13076.50,13190.84,5229160000,13190.84
2012-12-20,13246.67,13340.06,13178.63,13311.72,3686580000,13311.72
2012-12-19,13351.04,13412.84,13229.22,13251.97,3869800000,13251.97
2012-12-18,13236.61,13392.43,13194.98,13350.96,4302240000,13350.96
2012-12-17,13135.17,13268.10,13118.73,13235.39,3455610000,13235.39
2012-12-14,13170.80,13228.63,13091.70,13135.01,3210170000,13135.01
2012-12-13,13241.38,13291.91,13129.04,13170.72,3349960000,13170.72
2012-12-12,13250.05,13366.90,13194.38,13245.45,3709050000,13245.45
2012-12-11,13170.34,13330.44,13167.96,13248.44,3650230000,13248.44
